video_id,channel_id,channel_name,duration_sec,category,video_url
uKJYB3Y3beE,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3483.0,Audio-book,https://www.youtube.com/watch?v=uKJYB3Y3beE
uUQj9kTVkTw,UCrRiwtYNh8rjTxT6lLIVCKg,Bhaktar Bhogoban,2918.0,Music,https://www.youtube.com/watch?v=uUQj9kTVkTw
u_W_1nXkndM,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,7117.0,Movie,https://www.youtube.com/watch?v=u_W_1nXkndM
uacoYuHOvpM,UCGHTKTWtc3UGWPTVyU4OoCg,Sylheti Natok,1599.0,Natok,https://www.youtube.com/watch?v=uacoYuHOvpM
ubBCyfodyOg,UCL326kqQYnF7j5qvyoMmkeA,Kirtan,2383.0,Music,https://www.youtube.com/watch?v=ubBCyfodyOg
ubnrVmdAolk,UC946f-5n5X3Ylg7R5PuaUxg,Binge,8055.0,Talk-show,https://www.youtube.com/watch?v=ubnrVmdAolk
uh1EYcX35Qc,UC946f-5n5X3Ylg7R5PuaUxg,Binge,5982.0,Talk-show,https://www.youtube.com/watch?v=uh1EYcX35Qc
upoYyIPSwJk,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,2918.0,Audio-book,https://www.youtube.com/watch?v=upoYyIPSwJk
uueOQDHw1pQ,UC2APUcOvbVDswBXtsLJFOdw,ISLAM BORNA,3101.0,Waz,https://youtu.be/uueOQDHw1pQ?si=wFDyJFOqijs74BBl
v4XKBkf4rzE,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2610.0,Audio-book,https://www.youtube.com/watch?v=v4XKBkf4rzE
vFUyBAAtE0Y,UCUDQdVsKssximyFwg4IxnOQ,NTV News,2961.0,Talk-show,https://www.youtube.com/watch?v=vFUyBAAtE0Y
vMe3mIKeOUM,UCc6TgL_PICrupEX2tAk_yNA,Tech Adda Bangla,590.0,Podcast,https://www.youtube.com/watch?v=vMe3mIKeOUM
vUnKgqjviE8,UCzUpRdOwrILcg6c6dKxPr0g,Amar Golpo,1633.0,Audio-book,https://www.youtube.com/watch?v=vUnKgqjviE8
vYCZ60BYtBY,UCAx_EDlVRmRmo-MsmZi942A,Bangla AudioBook,1296.0,Audio-book,https://www.youtube.com/watch?v=vYCZ60BYtBY
vg-NiTtOzPM,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3075.0,Audio-book,https://www.youtube.com/watch?v=vg-NiTtOzPM
vgTKCuWcM84,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,3059.0,Audio-book,https://www.youtube.com/watch?v=vgTKCuWcM84
vi8ctw24jZs,UCwky5TX2CX0lxErXFwWiSvQ,Abdullah Tv24,3578.0,Waz,https://www.youtube.com/watch?v=vi8ctw24jZs
vqYqU4xaps0,UCt0CuBEsH6mAjSUaH2jCCow,As-Sunnah Foundation,1695.0,Waz,https://www.youtube.com/watch?v=vqYqU4xaps0
w-27_gUFFho,UCmzj6hXrPZ_AwIZ8lgo-HuQ,Golpo FM,3214.0,Audio-book,https://www.youtube.com/watch?v=w-27_gUFFho
w170qnCzgOE,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,8107.0,Audio-book,https://youtu.be/w170qnCzgOE?si=9p8si8qooLJpa0Z4
wAD4VSMT6Fo,UC0Py2agrHy4hKnowk68aIDA,Pathao,1133.0,Service / Promo,https://www.youtube.com/watch?v=wAD4VSMT6Fo
wJYYB4wnzNw,UCTCYEq1JM1ejw7tkdFSndEg,10 Minute School,3703.0,Education,https://www.youtube.com/watch?v=wJYYB4wnzNw
wLR0crYMXUk,UCqk3_x2FUhPHXU51wiR1IsA,G Series,560.0,Natok,https://www.youtube.com/watch?v=wLR0crYMXUk
wMapr4WfDhc,UCoVedw-zA-ENyN6ia3N5F7Q,StarZon Bangla,1585.0,Cartoon,https://www.youtube.com/watch?v=wMapr4WfDhc
wOJWTpzUM4A,UCtqvtAVmad5zywaziN6CbfA,Ekattor TV,3157.0,Talk-show,https://www.youtube.com/watch?v=wOJWTpzUM4A
wXK7hgS4O7I,UCxStLx7yb96MGBfIMo20x7Q,Mizanur Rahman Azhari,2322.0,Waz,https://www.youtube.com/watch?v=wXK7hgS4O7I
wh32_WUxYjw,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,2563.0,Cartoon,https://www.youtube.com/watch?v=wh32_WUxYjw
wsbca3kfyLw,UCKZRus1OkrBbrFM1DzeBu9w,bappa halder,7941.0,Movie,https://www.youtube.com/watch?v=wsbca3kfyLw
wtwQ2-TSbDM,UCW3COBbaywr3UcwVtBcMp-Q,Channel Rupali HD,5204.0,Music,https://www.youtube.com/watch?v=wtwQ2-TSbDM
wyUTnMxQokU,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,5687.0,Audio-book,https://www.youtube.com/watch?v=wyUTnMxQokU
x-SllxA6RJc,UC2P5Fd5g41Gtdqf0Uzh8Qaw,Rtv News,5169.0,Talk-show,https://www.youtube.com/watch?v=x-SllxA6RJc
x0GPx6SJON4,UCLWrC5sBJ93jNZG3t7xqBQg,MHR BANGLA WAZ,6273.0,Waz,https://www.youtube.com/watch?v=x0GPx6SJON4
x5XynNhOdpE,UCte_iwe2WaPS2lgMKPvAy8g,Tritiyo Matra,652.0,Talk-show,https://www.youtube.com/watch?v=x5XynNhOdpE
x8HmLqfismU,UCvppqXHEGUNBfDoOsW7agVA,MF Hard Media,7562.0,Movie,https://www.youtube.com/watch?v=x8HmLqfismU
x8bo7hXE1fU,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,4344.0,Talk-show,https://www.youtube.com/watch?v=x8bo7hXE1fU
xCA1mQtzCI0,UCID-e04-H5Luw7tKq25QS-w,G Series,302.0,Music,https://www.youtube.com/watch?v=xCA1mQtzCI0
xHq0O0cFTgc,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,1097.0,Talk-show,https://www.youtube.com/watch?v=xHq0O0cFTgc
xIHGrc56Y-M,UCwIzJ_UWnn1Uc8d1H8nCuUA,Enayet Chowdhury,1221.0,Talk-show,https://www.youtube.com/watch?v=xIHGrc56Y-M
xMrPhHN1oWM,UClzwimpLoZu9us9MwalLbtA,Bangladesh Television,2391.0,Political,https://www.youtube.com/watch?v=xMrPhHN1oWM
xXJIqqnTv_k,UC0rnDMs_kTFsclXfpoZeK-g,উত্তরণ | Uttoron Career & Skills Academy,4180.0,Education,https://www.youtube.com/watch?v=xXJIqqnTv_k
xa7Hsh9DF6M,UCBA6OI6vEDK13jfoiuX694A,Onnorokom Pathshala,4251.0,Education,https://www.youtube.com/watch?v=xa7Hsh9DF6M
xdJ3FQXTZ4g,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,3593.0,Talk-show,https://www.youtube.com/watch?v=xdJ3FQXTZ4g
xegGMB6lsc4,UCmCCTsDl-eCKw91shC7ZmMw,Desh TV News,1793.0,Talk-show,https://www.youtube.com/watch?v=xegGMB6lsc4
xje5hypGYWU,UCEpIAe4NZDx5etCnjUy1lag,GoruPaka,324.0,Vlog,https://www.youtube.com/watch?v=xje5hypGYWU
xjzesk9koE0,UCYvb2whhiunbP_MXU0Gt5mg,Fagun Audio Vision,3446.0,Talk-show,https://www.youtube.com/watch?v=xjzesk9koE0
xuYKgsoWEqM,UCBQ-OHytz7N-iP8G4bdb18w,Rangpur Funny Video,475.0,Comedy / Satire,https://www.youtube.com/watch?v=xuYKgsoWEqM
xvqs0zOaOmY,UCykMzOpUnTBMsKP_BkjkHfQ,Sadman Sadik,1659.0,Podcast,https://www.youtube.com/watch?v=xvqs0zOaOmY
y-nR7zcDioI,UClGbJpMriOVQd0eLdJJoUDQ,ATN Bangla Talk Show,3002.0,Talk-show,https://www.youtube.com/watch?v=y-nR7zcDioI
y9AmovbqjlI,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2953.0,Audio-book,https://www.youtube.com/watch?v=y9AmovbqjlI
yAH294JaAqM,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,588.0,News,https://www.youtube.com/watch?v=yAH294JaAqM
yCRMJe6uLxk,UCsjSRfeVFmJcps2Bki1dRCw,Bangla Natok Short,1377.0,Natok,https://www.youtube.com/watch?v=yCRMJe6uLxk
yEuvMF77ODA,UCpNi3ip_fJY3vLVdqWbTzzA,Laser Vision,2218.0,Natok,https://www.youtube.com/watch?v=yEuvMF77ODA
yJsVU5jTQHw,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,1972.0,Talk-show,https://www.youtube.com/watch?v=yJsVU5jTQHw
yh-4nJK2xCM,UCs2cWnd7Sb1eXT-50oMOxlw,Jhankar Mahbub,1338.0,Education,https://www.youtube.com/watch?v=yh-4nJK2xCM
yhOvPcPCf5M,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3662.0,Audio-book,https://www.youtube.com/watch?v=yhOvPcPCf5M
ymV8GktpI5c,UCYNpaJBRngIbrLiUZnyYrog,Bangla Islamic Golpo,708.0,Waz,https://www.youtube.com/watch?v=ymV8GktpI5c
yvzFOnbmiSc,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,3777.0,Audio-book,https://www.youtube.com/watch?v=yvzFOnbmiSc
z5khvHT6reI,UCrOUqyU99P-HZOS6bSCd96g,AudioKothon with RAJIA,4105.0,Audio-book,https://www.youtube.com/watch?v=z5khvHT6reI
z6zFY221zXM,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2983.0,Audio-book,https://www.youtube.com/watch?v=z6zFY221zXM
z9LjiQueq3U,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1902.0,Audio-book,https://www.youtube.com/watch?v=z9LjiQueq3U
zDh3b3Xglxc,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1289.0,Audio-book,https://www.youtube.com/watch?v=zDh3b3Xglxc
zG-zX5hAtuY,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,2028.0,News,https://www.youtube.com/watch?v=zG-zX5hAtuY
zIJzpAQnmIs,UChwyDLuBze2wMrKHdKzoOLQ,Barishal Media,434.0,Regional / Dialect,https://www.youtube.com/watch?v=zIJzpAQnmIs
zJN79mqeiEQ,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,6034.0,Talk-show,https://www.youtube.com/watch?v=zJN79mqeiEQ
zS5CIJdIZSw,UC2HXZuHFLddZib4gDl1m6cA,Star News,3146.0,Talk-show,https://www.youtube.com/watch?v=zS5CIJdIZSw
zU6zrl_4-NE,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,3064.0,Political,https://www.youtube.com/watch?v=zU6zrl_4-NE
z_1xpAlLl8w,UCeNFssPnBfjYw7q6BAQdsuw,Adda with Rafsan,569.0,Podcast,https://www.youtube.com/watch?v=z_1xpAlLl8w
zacBZc8fhtU,UCeNFssPnBfjYw7q6BAQdsuw,Adda with Rafsan,302.0,Podcast,https://www.youtube.com/watch?v=zacBZc8fhtU
zb0_89AdXUA,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,2690.0,Waz,https://www.youtube.com/watch?v=zb0_89AdXUA
zcbQr6kCVfg,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,3379.0,Audio-book,https://www.youtube.com/watch?v=zcbQr6kCVfg
zecVwBHJrJ4,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,884.0,Waz,https://www.youtube.com/watch?v=zecVwBHJrJ4
ziNSER0j0lU,UCSToFKncaIvzZM8-iVLKMbw,Peacock Entertainment,2774.0,Natok,https://www.youtube.com/watch?v=ziNSER0j0lU
zjkWJBj-mLI,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1436.0,Audio-book,https://www.youtube.com/watch?v=zjkWJBj-mLI
zloIfANJnxw,UCRu_o1djmSC8HyFaPJYLzbw,Soul Connection BoiThek,5092.0,Podcast,https://www.youtube.com/watch?v=zloIfANJnxw
zm5v9BRKWwg,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,5054.0,Audio-book,https://www.youtube.com/watch?v=zm5v9BRKWwg
zmlI3aMnSew,UCb-d2dCbEt_T-d3qf3oMICw,Khalid Farhan,1355.0,Political,https://www.youtube.com/watch?v=zmlI3aMnSew
zqzFP_4JGYM,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2727.0,Audio-book,https://www.youtube.com/watch?v=zqzFP_4JGYM
ztBhboHpJko,UCA4y9g_GRdNrZLH_u5LLSdw,Banglavision Drama,340.0,Natok,https://www.youtube.com/watch?v=ztBhboHpJko
ztal_wYKQqs,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,4699.0,Audio-book,https://www.youtube.com/watch?v=ztal_wYKQqs
zufNXsMP7rc,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3761.0,Waz,https://www.youtube.com/watch?v=zufNXsMP7rc
zydBQdUiHQQ,UCvoC1eVphUAe7a0m-uuoPbg,Bongo,6682.0,Movie,https://www.youtube.com/watch?v=zydBQdUiHQQ
zzG2-o1xAQ0,UCa0CeTEf1Sza8rdyVqCVrSg,Ajker Khobor BD,1206.0,Talk-show,https://www.youtube.com/watch?v=zzG2-o1xAQ0
